timestamp,value
2/21/16 20:49,0
2/21/16 21:49,3
2/21/16 22:49,0
2/21/16 23:49,0
2/22/16 0:49,0
2/22/16 1:49,0
2/22/16 2:49,0
2/22/16 3:49,0
2/22/16 4:49,0
2/22/16 5:49,0
2/22/16 6:49,1
2/22/16 7:49,7
2/22/16 8:49,17
2/22/16 9:49,12
2/22/16 10:49,22
2/22/16 11:49,5
2/22/16 12:49,6
2/22/16 13:49,9
2/22/16 14:49,18
2/22/16 15:49,5
2/22/16 16:49,5
2/22/16 17:49,4
2/22/16 18:49,0
2/22/16 19:49,0
2/22/16 20:49,0
2/22/16 21:49,0
2/22/16 22:49,0
2/22/16 23:49,0
2/23/16 0:49,0
2/23/16 1:49,0
2/23/16 2:49,0
2/23/16 3:49,0
2/23/16 4:49,0
2/23/16 5:49,0
2/23/16 6:49,1
2/23/16 7:49,5
2/23/16 8:49,12
2/23/16 9:49,3
2/23/16 10:49,14
2/23/16 11:49,8
2/23/16 12:49,17
2/23/16 13:49,12
2/23/16 14:49,33
2/23/16 15:49,21
2/23/16 16:49,7
2/23/16 17:49,5
2/23/16 18:49,1
2/23/16 19:49,0
2/23/16 20:49,0
2/23/16 21:49,0
2/23/16 22:49,0
2/23/16 23:49,0
2/24/16 0:49,0
2/24/16 1:49,0
2/24/16 2:49,0
2/24/16 3:49,0
2/24/16 4:49,0
2/24/16 5:49,0
2/24/16 6:49,3
2/24/16 7:49,7
2/24/16 8:49,9
2/24/16 9:49,16
2/24/16 10:49,16
2/24/16 11:49,12
2/24/16 12:49,14
2/24/16 13:49,13
2/24/16 14:49,16
2/24/16 15:49,7
2/24/16 16:49,6
2/24/16 17:49,1
2/24/16 18:49,0
2/24/16 19:49,1
2/24/16 20:49,0
2/24/16 21:49,0
2/24/16 22:49,0
2/24/16 23:49,0
2/25/16 0:49,0
2/25/16 1:49,0
2/25/16 2:49,0
2/25/16 3:49,0
2/25/16 4:49,0
2/25/16 5:49,0
2/25/16 6:49,2
2/25/16 7:49,10
2/25/16 8:49,15
2/25/16 9:49,6
2/25/16 10:49,14
2/25/16 11:49,5
2/25/16 12:49,21
2/25/16 13:49,26
2/25/16 14:49,26
2/25/16 15:49,15
2/25/16 16:49,7
2/25/16 17:49,6
2/25/16 18:49,1
2/25/16 19:49,0
2/25/16 20:49,0
2/25/16 21:49,0
2/25/16 22:49,0
2/25/16 23:49,0
2/26/16 0:49,0
2/26/16 1:49,0
2/26/16 2:49,0
2/26/16 3:49,0
2/26/16 4:49,0
2/26/16 5:49,0
2/26/16 6:49,0
2/26/16 7:49,10
2/26/16 8:49,9
2/26/16 9:49,12
2/26/16 10:49,18
2/26/16 11:49,10
2/26/16 12:49,12
2/26/16 13:49,15
2/26/16 14:49,13
2/26/16 15:49,11
2/26/16 16:49,6
2/26/16 17:49,2
2/26/16 18:49,0
2/26/16 19:49,0
2/26/16 20:49,0
2/26/16 21:49,0
2/26/16 22:49,0
2/26/16 23:49,0
2/27/16 0:49,2
2/27/16 1:49,0
2/27/16 2:49,0
2/27/16 3:49,0
2/27/16 4:49,1
2/27/16 5:49,0
2/27/16 6:49,0
2/27/16 7:49,0
2/27/16 8:49,0
2/27/16 9:49,0
2/27/16 10:49,0
2/27/16 11:49,0
2/27/16 12:49,4
2/27/16 13:49,5
2/27/16 14:49,1
2/27/16 15:49,4
2/27/16 16:49,2
2/27/16 17:49,2
2/27/16 18:49,0
2/27/16 19:49,1
2/27/16 20:49,0
2/27/16 21:49,0
2/27/16 22:49,0
2/27/16 23:49,0
2/28/16 0:49,0
2/28/16 1:49,0
2/28/16 2:49,0
2/28/16 3:49,0
2/28/16 4:49,0
2/28/16 5:49,0
2/28/16 6:49,0
2/28/16 7:49,0
2/28/16 8:49,0
2/28/16 9:49,0
2/28/16 10:49,0
2/28/16 11:49,0
2/28/16 12:49,0
2/28/16 13:49,0
2/28/16 14:49,0
2/28/16 15:49,0
2/28/16 16:49,0
2/28/16 17:49,0
2/28/16 18:49,1
2/28/16 19:49,0
2/28/16 20:49,0
2/28/16 21:49,0
2/28/16 22:49,0
2/28/16 23:49,0
2/29/16 0:49,0
2/29/16 1:49,0
2/29/16 2:49,0
2/29/16 3:49,0
2/29/16 4:49,0
2/29/16 5:49,0
2/29/16 6:49,2
2/29/16 7:49,2
2/29/16 8:49,11
2/29/16 9:49,17
2/29/16 10:49,16
2/29/16 11:49,8
2/29/16 12:49,10
2/29/16 13:49,12
2/29/16 14:49,23
2/29/16 15:49,14
2/29/16 16:49,6
2/29/16 17:49,2
2/29/16 18:49,0
2/29/16 19:49,0
2/29/16 20:49,0
2/29/16 21:49,0
2/29/16 22:49,0
2/29/16 23:49,0
3/1/16 0:49,0
3/1/16 1:49,0
3/1/16 2:49,0
3/1/16 3:49,0
3/1/16 4:49,0
3/1/16 5:49,0
3/1/16 6:49,1
3/1/16 7:49,5
3/1/16 8:49,8
3/1/16 9:49,4
3/1/16 10:49,11
3/1/16 11:49,7
3/1/16 12:49,18
3/1/16 13:49,19
3/1/16 14:49,16
3/1/16 15:49,18
3/1/16 16:49,6
3/1/16 17:49,2
3/1/16 18:49,0
3/1/16 19:49,0
3/1/16 20:49,0
3/1/16 21:49,0
3/1/16 22:49,0
3/1/16 23:49,0
3/2/16 0:49,0
3/2/16 1:49,0
3/2/16 2:49,0
3/2/16 3:49,0
3/2/16 4:49,0
3/2/16 5:49,0
3/2/16 6:49,3
3/2/16 7:49,3
3/2/16 8:49,10
3/2/16 9:49,12
3/2/16 10:49,19
3/2/16 11:49,6
3/2/16 12:49,16
3/2/16 13:49,18
3/2/16 14:49,15
3/2/16 15:49,9
3/2/16 16:49,4
3/2/16 17:49,2
3/2/16 18:49,0
3/2/16 19:49,0
3/2/16 20:49,0
3/2/16 21:49,0
3/2/16 22:49,0
3/2/16 23:49,0
3/3/16 0:49,0
3/3/16 1:49,0
3/3/16 2:49,0
3/3/16 3:49,0
3/3/16 4:49,0
3/3/16 5:49,0
3/3/16 6:49,3
3/3/16 7:49,9
3/3/16 8:49,8
3/3/16 9:49,20
3/3/16 10:49,22
3/3/16 11:49,15
3/3/16 12:49,8
3/3/16 13:49,13
3/3/16 14:49,17
3/3/16 15:49,7
3/3/16 16:49,14
3/3/16 17:49,1
3/3/16 18:49,1
3/3/16 19:49,0
3/3/16 20:49,0
3/3/16 21:49,0
3/3/16 22:49,0
3/3/16 23:49,0
3/4/16 0:49,0
3/4/16 1:49,0
3/4/16 2:49,0
3/4/16 3:49,0
3/4/16 4:49,0
3/4/16 5:49,0
3/4/16 6:49,1
3/4/16 7:49,7
3/4/16 8:49,11
3/4/16 9:49,13
3/4/16 10:49,15
3/4/16 11:49,10
3/4/16 12:49,7
3/4/16 13:49,10
3/4/16 14:49,17
3/4/16 15:49,9
3/4/16 16:49,10
3/4/16 17:49,1
3/4/16 18:49,0
3/4/16 19:49,0
3/4/16 20:49,0
3/4/16 21:49,0
3/4/16 22:49,0
3/4/16 23:49,2
3/5/16 0:49,0
3/5/16 1:49,0
3/5/16 2:49,0
3/5/16 3:49,0
3/5/16 4:49,0
3/5/16 5:49,0
3/5/16 6:49,0
3/5/16 7:49,0
3/5/16 8:49,0
3/5/16 9:49,0
3/5/16 10:49,0
3/5/16 11:49,2
3/5/16 12:49,0
3/5/16 13:49,1
3/5/16 14:49,5
3/5/16 15:49,1
3/5/16 16:49,1
3/5/16 17:49,1
3/5/16 18:49,0
3/5/16 19:49,0
3/5/16 20:49,0
3/5/16 21:49,1
3/5/16 22:49,0
3/5/16 23:49,0
3/6/16 0:49,0
3/6/16 1:49,0
3/6/16 2:49,0
3/6/16 3:49,0
3/6/16 4:49,0
3/6/16 5:49,0
3/6/16 6:49,0
3/6/16 7:49,0
3/6/16 8:49,0
3/6/16 9:49,0
3/6/16 10:49,0
3/6/16 11:49,0
3/6/16 12:49,0
3/6/16 13:49,1
3/6/16 14:49,0
3/6/16 15:49,0
3/6/16 16:49,0
3/6/16 17:49,0
3/6/16 18:49,0
3/6/16 19:49,0
3/6/16 20:49,0
3/6/16 21:49,0
3/6/16 22:49,0
3/6/16 23:49,0
3/7/16 0:49,0
3/7/16 1:49,0
3/7/16 2:49,0
3/7/16 3:49,0
3/7/16 4:49,0
3/7/16 5:49,0
3/7/16 6:49,1
3/7/16 7:49,6
3/7/16 8:49,11
3/7/16 9:49,5
3/7/16 10:49,13
3/7/16 11:49,7
3/7/16 12:49,13
3/7/16 13:49,9
3/7/16 14:49,22
3/7/16 15:49,8
3/7/16 16:49,15
3/7/16 17:49,23
3/7/16 18:49,9
3/7/16 19:49,2
3/7/16 20:49,0
3/7/16 21:49,0
3/7/16 22:49,0
3/7/16 23:49,0
3/8/16 0:49,0
3/8/16 1:49,0
3/8/16 2:49,0
3/8/16 3:49,0
3/8/16 4:49,0
3/8/16 5:49,0
3/8/16 6:49,1
3/8/16 7:49,9
3/8/16 8:49,4
3/8/16 9:49,10
3/8/16 10:49,13
3/8/16 11:49,7
3/8/16 12:49,24
3/8/16 13:49,12
3/8/16 14:49,24
3/8/16 15:49,5
3/8/16 16:49,5
3/8/16 17:49,2
3/8/16 18:49,0
3/8/16 19:49,0
3/8/16 20:49,0
3/8/16 21:49,0
3/8/16 22:49,0
3/8/16 23:49,0
3/9/16 0:49,0
3/9/16 1:49,0
3/9/16 2:49,0
3/9/16 3:49,0
3/9/16 4:49,0
3/9/16 5:49,0
3/9/16 6:49,2
3/9/16 7:49,4
3/9/16 8:49,7
3/9/16 9:49,7
3/9/16 10:49,18
3/9/16 11:49,7
3/9/16 12:49,14
3/9/16 13:49,16
3/9/16 14:49,11
3/9/16 15:49,8
3/9/16 16:49,9
3/9/16 17:49,5
3/9/16 18:49,0
3/9/16 19:49,1
3/9/16 20:49,0
3/9/16 21:49,0
3/9/16 22:49,0
3/9/16 23:49,0
3/10/16 0:49,0
3/10/16 1:49,0
3/10/16 2:49,0
3/10/16 3:49,0
3/10/16 4:49,0
3/10/16 5:49,0
3/10/16 6:49,2
3/10/16 7:49,6
3/10/16 8:49,14
3/10/16 9:49,23
3/10/16 10:49,10
3/10/16 11:49,15
3/10/16 12:49,20
3/10/16 13:49,19
3/10/16 14:49,27
3/10/16 15:49,13
3/10/16 16:49,6
3/10/16 17:49,2
3/10/16 18:49,1
3/10/16 19:49,0
3/10/16 20:49,0
3/10/16 21:49,0
3/10/16 22:49,0
3/10/16 23:49,0
3/11/16 0:49,0
3/11/16 1:49,0
3/11/16 2:49,0
3/11/16 3:49,0
3/11/16 4:49,0
3/11/16 5:49,0
3/11/16 6:49,2
3/11/16 7:49,3
3/11/16 8:49,15
3/11/16 9:49,15
3/11/16 10:49,13
3/11/16 11:49,9
3/11/16 12:49,16
3/11/16 13:49,15
3/11/16 14:49,20
3/11/16 15:49,15
3/11/16 16:49,12
3/11/16 17:49,2
3/11/16 18:49,0
3/11/16 19:49,0
3/11/16 20:49,0
3/11/16 21:49,0
3/11/16 22:49,0
3/11/16 23:49,0
3/12/16 0:49,0
3/12/16 1:49,0
3/12/16 2:49,0
3/12/16 3:49,0
3/12/16 4:49,0
3/12/16 5:49,0
3/12/16 6:49,0
3/12/16 7:49,0
3/12/16 8:49,0
3/12/16 9:49,0
3/12/16 10:49,0
3/12/16 11:49,4
3/12/16 12:49,0
3/12/16 13:49,3
3/12/16 14:49,1
3/12/16 15:49,2
3/12/16 16:49,5
3/12/16 17:49,1
3/12/16 18:49,1
3/12/16 19:49,0
3/12/16 20:49,0
3/12/16 21:49,0
3/12/16 22:49,0
3/12/16 23:49,0
3/13/16 0:49,0
3/13/16 1:49,0
3/13/16 2:49,0
3/13/16 3:49,0
3/13/16 4:49,0
3/13/16 5:49,0
3/13/16 6:49,0
3/13/16 7:49,0
3/13/16 8:49,0
3/13/16 9:49,0
3/13/16 10:49,0
3/13/16 11:49,0
3/13/16 12:49,0
3/13/16 13:49,0
3/13/16 14:49,0
3/13/16 15:49,0
3/13/16 16:49,1
3/13/16 17:49,0
3/13/16 18:49,0
3/13/16 19:49,0
3/13/16 20:49,0
3/13/16 21:49,0
3/13/16 22:49,0
3/13/16 23:49,0
3/14/16 0:49,0
3/14/16 1:49,0
3/14/16 2:49,0
3/14/16 3:49,0
3/14/16 4:49,0
3/14/16 5:49,0
3/14/16 6:49,2
3/14/16 7:49,9
3/14/16 8:49,11
3/14/16 9:49,25
3/14/16 10:49,21
3/14/16 11:49,7
3/14/16 12:49,18
3/14/16 13:49,13
3/14/16 14:49,15
3/14/16 15:49,7
3/14/16 16:49,12
3/14/16 17:49,1
3/14/16 18:49,3
3/14/16 19:49,0
3/14/16 20:49,0
3/14/16 21:49,0
3/14/16 22:49,0
3/14/16 23:49,0
3/15/16 0:49,0
3/15/16 1:49,0
3/15/16 2:49,0
3/15/16 3:49,0
3/15/16 4:49,0
3/15/16 5:49,0
3/15/16 6:49,1
3/15/16 7:49,2
3/15/16 8:49,16
3/15/16 9:49,14
3/15/16 10:49,13
3/15/16 11:49,12
3/15/16 12:49,40
3/15/16 13:49,32
3/15/16 14:49,35
3/15/16 15:49,36
3/15/16 16:49,9
3/15/16 17:49,2
3/15/16 18:49,1
3/15/16 19:49,0
3/15/16 20:49,0
3/15/16 21:49,0
3/15/16 22:49,0
3/15/16 23:49,0
3/16/16 0:49,0
3/16/16 1:49,0
3/16/16 2:49,0
3/16/16 3:49,0
3/16/16 4:49,0
3/16/16 5:49,0
3/16/16 6:49,2
3/16/16 7:49,4
3/16/16 8:49,14
3/16/16 9:49,18
3/16/16 10:49,16
3/16/16 11:49,13
3/16/16 12:49,19
3/16/16 13:49,15
3/16/16 14:49,20
3/16/16 15:49,12
3/16/16 16:49,9
3/16/16 17:49,1
3/16/16 18:49,2
3/16/16 19:49,1
3/16/16 20:49,0
3/16/16 21:49,0
3/16/16 22:49,0
3/16/16 23:49,0
3/17/16 0:49,0
3/17/16 1:49,0
3/17/16 2:49,0
3/17/16 3:49,0
3/17/16 4:49,0
3/17/16 5:49,0
3/17/16 6:49,1
3/17/16 7:49,6
3/17/16 8:49,8
3/17/16 9:49,16
3/17/16 10:49,12
3/17/16 11:49,9
3/17/16 12:49,14
3/17/16 13:49,17
3/17/16 14:49,22
3/17/16 15:49,7
3/17/16 16:49,6
3/17/16 17:49,5
3/17/16 18:49,1
3/17/16 19:49,0
3/17/16 20:49,0
3/17/16 21:49,0
3/17/16 22:49,0
3/17/16 23:49,0
3/18/16 0:49,0
3/18/16 1:49,0
3/18/16 2:49,0
3/18/16 3:49,0
3/18/16 4:49,0
3/18/16 5:49,0
3/18/16 6:49,2
3/18/16 7:49,10
3/18/16 8:49,14
3/18/16 9:49,12
3/18/16 10:49,12
3/18/16 11:49,15
3/18/16 12:49,14
3/18/16 13:49,10
3/18/16 14:49,23
3/18/16 15:49,12
3/18/16 16:49,5
3/18/16 17:49,3
3/18/16 18:49,0
3/18/16 19:49,0
3/18/16 20:49,0
3/18/16 21:49,0
3/18/16 22:49,0
3/18/16 23:49,0
3/19/16 0:49,0
3/19/16 1:49,0
3/19/16 2:49,0
3/19/16 3:49,0
3/19/16 4:49,0
3/19/16 5:49,0
3/19/16 6:49,0
3/19/16 7:49,0
3/19/16 8:49,0
3/19/16 9:49,0
3/19/16 10:49,0
3/19/16 11:49,0
3/19/16 12:49,0
3/19/16 13:49,0
3/19/16 14:49,0
3/19/16 15:49,0
3/19/16 16:49,0
3/19/16 17:49,0
3/19/16 18:49,0
3/19/16 19:49,0
3/19/16 20:49,0
3/19/16 21:49,0
3/19/16 22:49,0
3/19/16 23:49,0
3/20/16 0:49,0
3/20/16 1:49,0
3/20/16 2:49,0
3/20/16 3:49,0
3/20/16 4:49,0
3/20/16 5:49,0
3/20/16 6:49,0
3/20/16 7:49,0
3/20/16 8:49,0
3/20/16 9:49,0
3/20/16 10:49,0
3/20/16 11:49,0
3/20/16 12:49,0
3/20/16 13:49,0
3/20/16 14:49,0
3/20/16 15:49,0
3/20/16 16:49,0
3/20/16 17:49,0
3/20/16 18:49,0
3/20/16 19:49,0
3/20/16 20:49,0
3/20/16 21:49,0
3/20/16 22:49,0
3/20/16 23:49,0
3/21/16 0:49,0
3/21/16 1:49,0
3/21/16 2:49,0
3/21/16 3:49,0
3/21/16 4:49,0
3/21/16 5:49,0
3/21/16 6:49,2
3/21/16 7:49,0
3/21/16 8:49,5
3/21/16 9:49,9
3/21/16 10:49,4
3/21/16 11:49,2
3/21/16 12:49,9
3/21/16 13:49,1
3/21/16 14:49,2
3/21/16 15:49,3
3/21/16 16:49,1
3/21/16 17:49,0
3/21/16 18:49,0
3/21/16 19:49,0
3/21/16 20:49,0
3/21/16 21:49,0
3/21/16 22:49,0
3/21/16 23:49,0
3/22/16 0:49,0
3/22/16 1:49,0
3/22/16 2:49,0
3/22/16 3:49,0
3/22/16 4:49,0
3/22/16 5:49,0
3/22/16 6:49,2
3/22/16 7:49,4
3/22/16 8:49,6
3/22/16 9:49,6
3/22/16 10:49,11
3/22/16 11:49,1
3/22/16 12:49,7
3/22/16 13:49,6
3/22/16 14:49,6
3/22/16 15:49,8
3/22/16 16:49,4
3/22/16 17:49,0
3/22/16 18:49,0
3/22/16 19:49,0
3/22/16 20:49,0
3/22/16 21:49,0
3/22/16 22:49,0
3/22/16 23:49,0
3/23/16 0:49,0
3/23/16 1:49,0
3/23/16 2:49,0
3/23/16 3:49,0
3/23/16 4:49,0
3/23/16 5:49,0
3/23/16 6:49,1
3/23/16 7:49,3
3/23/16 8:49,3
3/23/16 9:49,11
3/23/16 10:49,6
3/23/16 11:49,1
3/23/16 12:49,8
3/23/16 13:49,8
3/23/16 14:49,6
3/23/16 15:49,7
3/23/16 16:49,6
3/23/16 17:49,0
3/23/16 18:49,0
3/23/16 19:49,0
3/23/16 20:49,0
3/23/16 21:49,0
3/23/16 22:49,0
3/23/16 23:49,0
3/24/16 0:49,0
3/24/16 1:49,0
3/24/16 2:49,0
3/24/16 3:49,0
3/24/16 4:49,0
3/24/16 5:49,0
3/24/16 6:49,2
3/24/16 7:49,5
3/24/16 8:49,0
3/24/16 9:49,1
3/24/16 10:49,2
3/24/16 11:49,2
3/24/16 12:49,8
3/24/16 13:49,6
3/24/16 14:49,2
3/24/16 15:49,14
3/24/16 16:49,5
3/24/16 17:49,0
3/24/16 18:49,0
3/24/16 19:49,0
3/24/16 20:49,0
3/24/16 21:49,0
3/24/16 22:49,0
3/24/16 23:49,0
3/25/16 0:49,0
3/25/16 1:49,0
3/25/16 2:49,0
3/25/16 3:49,0
3/25/16 4:49,0
3/25/16 5:49,0
3/25/16 6:49,0
3/25/16 7:49,0
3/25/16 8:49,0
3/25/16 9:49,0
3/25/16 10:49,0
3/25/16 11:49,0
3/25/16 12:49,0
3/25/16 13:49,0
3/25/16 14:49,0
3/25/16 15:49,0
3/25/16 16:49,0
3/25/16 17:49,0
3/25/16 18:49,0
3/25/16 19:49,0
3/25/16 20:49,0
3/25/16 21:49,0
3/25/16 22:49,0
3/25/16 23:49,0
3/26/16 0:49,0
3/26/16 1:49,0
3/26/16 2:49,0
3/26/16 3:49,0
3/26/16 4:49,0
3/26/16 5:49,0
3/26/16 6:49,0
3/26/16 7:49,0
3/26/16 8:49,0
3/26/16 9:49,0
3/26/16 10:49,0
3/26/16 11:49,0
3/26/16 12:49,0
3/26/16 13:49,0
3/26/16 14:49,0
3/26/16 15:49,0
3/26/16 16:49,0
3/26/16 17:49,0
3/26/16 18:49,0
3/26/16 19:49,0
3/26/16 20:49,0
3/26/16 21:49,0
3/26/16 22:49,0
3/26/16 23:49,0
3/27/16 0:49,0
3/27/16 1:49,0
3/27/16 2:49,0
3/27/16 3:49,0
3/27/16 4:49,0
3/27/16 5:49,0
3/27/16 6:49,0
3/27/16 7:49,0
3/27/16 8:49,0
3/27/16 9:49,0
3/27/16 10:49,0
3/27/16 11:49,0
3/27/16 12:49,0
3/27/16 13:49,0
3/27/16 14:49,0
3/27/16 15:49,0
3/27/16 16:49,0
3/27/16 17:49,0
3/27/16 18:49,0
3/27/16 19:49,0
3/27/16 20:49,0
3/27/16 21:49,0
3/27/16 22:49,0
3/27/16 23:49,0
3/28/16 0:49,0
3/28/16 1:49,0
3/28/16 2:49,0
3/28/16 3:49,0
3/28/16 4:49,0
3/28/16 5:49,0
3/28/16 6:49,2
3/28/16 7:49,2
3/28/16 8:49,7
3/28/16 9:49,7
3/28/16 10:49,3
3/28/16 11:49,3
3/28/16 12:49,1
3/28/16 13:49,2
3/28/16 14:49,10
3/28/16 15:49,10
3/28/16 16:49,12
3/28/16 17:49,4
3/28/16 18:49,2
3/28/16 19:49,0
3/28/16 20:49,0
3/28/16 21:49,0
3/28/16 22:49,0
3/28/16 23:49,0
3/29/16 0:49,0
3/29/16 1:49,0
3/29/16 2:49,0
3/29/16 3:49,0
3/29/16 4:49,0
3/29/16 5:49,0
3/29/16 6:49,1
3/29/16 7:49,2
3/29/16 8:49,11
3/29/16 9:49,6
3/29/16 10:49,12
3/29/16 11:49,2
3/29/16 12:49,7
3/29/16 13:49,7
3/29/16 14:49,6
3/29/16 15:49,1
3/29/16 16:49,7
3/29/16 17:49,8
3/29/16 18:49,1
3/29/16 19:49,0
3/29/16 20:49,0
3/29/16 21:49,0
3/29/16 22:49,0
3/29/16 23:49,0
3/30/16 0:49,0
3/30/16 1:49,0
3/30/16 2:49,0
3/30/16 3:49,0
3/30/16 4:49,0
3/30/16 5:49,0
3/30/16 6:49,2
3/30/16 7:49,5
3/30/16 8:49,6
3/30/16 9:49,7
3/30/16 10:49,12
3/30/16 11:49,10
3/30/16 12:49,17
3/30/16 13:49,10
3/30/16 14:49,11
3/30/16 15:49,20
3/30/16 16:49,12
3/30/16 17:49,3
3/30/16 18:49,1
3/30/16 19:49,1
3/30/16 20:49,0
3/30/16 21:49,1
3/30/16 22:49,0
3/30/16 23:49,0
3/31/16 0:49,0
3/31/16 1:49,0
3/31/16 2:49,0
3/31/16 3:49,0
3/31/16 4:49,0
3/31/16 5:49,0
3/31/16 6:49,1
3/31/16 7:49,1
3/31/16 8:49,10
3/31/16 9:49,10
3/31/16 10:49,14
3/31/16 11:49,15
3/31/16 12:49,18
3/31/16 13:49,18
3/31/16 14:49,14
3/31/16 15:49,17
3/31/16 16:49,13
3/31/16 17:49,4
3/31/16 18:49,1
3/31/16 19:49,0
3/31/16 20:49,0
3/31/16 21:49,0
3/31/16 22:49,0
3/31/16 23:49,0
4/1/16 0:49,0
4/1/16 1:49,0
4/1/16 2:49,0
4/1/16 3:49,0
4/1/16 4:49,0
4/1/16 5:49,0
4/1/16 6:49,2
4/1/16 7:49,4
4/1/16 8:49,12
4/1/16 9:49,15
4/1/16 10:49,12
4/1/16 11:49,8
4/1/16 12:49,22
4/1/16 13:49,12
4/1/16 14:49,20
4/1/16 15:49,15
4/1/16 16:49,9
4/1/16 17:49,1
4/1/16 18:49,1
4/1/16 19:49,0
4/1/16 20:49,2
4/1/16 21:49,0
4/1/16 22:49,0
4/1/16 23:49,0
4/2/16 0:49,0
4/2/16 1:49,0
4/2/16 2:49,0
4/2/16 3:49,0
4/2/16 4:49,0
4/2/16 5:49,0
4/2/16 6:49,0
4/2/16 7:49,0
4/2/16 8:49,0
4/2/16 9:49,0
4/2/16 10:49,1
4/2/16 11:49,4
4/2/16 12:49,3
4/2/16 13:49,3
4/2/16 14:49,0
4/2/16 15:49,3
4/2/16 16:49,3
4/2/16 17:49,3
4/2/16 18:49,0
4/2/16 19:49,0
4/2/16 20:49,0
4/2/16 21:49,0
4/2/16 22:49,0
4/2/16 23:49,0
4/3/16 0:49,0
4/3/16 1:49,0
4/3/16 2:49,0
4/3/16 3:49,0
4/3/16 4:49,0
4/3/16 5:49,0
4/3/16 6:49,0
4/3/16 7:49,0
4/3/16 8:49,0
4/3/16 9:49,0
4/3/16 10:49,0
4/3/16 11:49,0
4/3/16 12:49,0
4/3/16 13:49,0
4/3/16 14:49,0
4/3/16 15:49,0
4/3/16 16:49,0
4/3/16 17:49,0
4/3/16 18:49,0
4/3/16 19:49,0
4/3/16 20:49,0
4/3/16 21:49,10
4/3/16 22:49,0
4/3/16 23:49,0
4/4/16 0:49,0
4/4/16 1:49,0
4/4/16 2:49,0
4/4/16 3:49,0
4/4/16 4:49,0
4/4/16 5:49,0
4/4/16 6:49,2
4/4/16 7:49,3
4/4/16 8:49,9
4/4/16 9:49,16
4/4/16 10:49,21
4/4/16 11:49,13
4/4/16 12:49,19
4/4/16 13:49,12
4/4/16 14:49,25
4/4/16 15:49,20
4/4/16 16:49,8
4/4/16 17:49,7
4/4/16 18:49,3
4/4/16 19:49,0
4/4/16 20:49,0
4/4/16 21:49,1
4/4/16 22:49,0
4/4/16 23:49,0
4/5/16 0:49,0
4/5/16 1:49,0
4/5/16 2:49,0
4/5/16 3:49,0
4/5/16 4:49,0
4/5/16 5:49,0
4/5/16 6:49,0
4/5/16 7:49,8
4/5/16 8:49,12
4/5/16 9:49,19
4/5/16 10:49,20
4/5/16 11:49,14
4/5/16 12:49,26
4/5/16 13:49,16
4/5/16 14:49,20
4/5/16 15:49,7
4/5/16 16:49,13
4/5/16 17:49,6
4/5/16 18:49,0
4/5/16 19:49,0
4/5/16 20:49,0
4/5/16 21:49,1
4/5/16 22:49,0
4/5/16 23:49,0
4/6/16 0:49,0
4/6/16 1:49,0
4/6/16 2:49,0
4/6/16 3:49,0
4/6/16 4:49,0
4/6/16 5:49,0
4/6/16 6:49,1
4/6/16 7:49,8
4/6/16 8:49,6
4/6/16 9:49,19
4/6/16 10:49,21
4/6/16 11:49,17
4/6/16 12:49,18
4/6/16 13:49,13
4/6/16 14:49,16
4/6/16 15:49,10
4/6/16 16:49,8
4/6/16 17:49,6
4/6/16 18:49,0
4/6/16 19:49,0
4/6/16 20:49,0
4/6/16 21:49,0
4/6/16 22:49,0
4/6/16 23:49,0
4/7/16 0:49,0
4/7/16 1:49,0
4/7/16 2:49,0
4/7/16 3:49,0
4/7/16 4:49,0
4/7/16 5:49,0
4/7/16 6:49,2
4/7/16 7:49,1
4/7/16 8:49,5
4/7/16 9:49,8
4/7/16 10:49,9
4/7/16 11:49,13
4/7/16 12:49,19
4/7/16 13:49,24
4/7/16 14:49,23
4/7/16 15:49,10
4/7/16 16:49,15
4/7/16 17:49,5
4/7/16 18:49,1
4/7/16 19:49,0
4/7/16 20:49,0
4/7/16 21:49,0
4/7/16 22:49,0
4/7/16 23:49,0
4/8/16 0:49,0
4/8/16 1:49,0
4/8/16 2:49,0
4/8/16 3:49,0
4/8/16 4:49,0
4/8/16 5:49,0
4/8/16 6:49,2
4/8/16 7:49,4
4/8/16 8:49,15
4/8/16 9:49,11
4/8/16 10:49,26
4/8/16 11:49,8
4/8/16 12:49,18
4/8/16 13:49,25
4/8/16 14:49,16
4/8/16 15:49,12
4/8/16 16:49,14
4/8/16 17:49,3
4/8/16 18:49,0
4/8/16 19:49,0
4/8/16 20:49,0
4/8/16 21:49,0
4/8/16 22:49,0
4/8/16 23:49,0
4/9/16 0:49,0
4/9/16 1:49,0
4/9/16 2:49,0
4/9/16 3:49,0
4/9/16 4:49,0
4/9/16 5:49,0
4/9/16 6:49,0
4/9/16 7:49,0
4/9/16 8:49,0
4/9/16 9:49,0
4/9/16 10:49,0
4/9/16 11:49,4
4/9/16 12:49,4
4/9/16 13:49,2
4/9/16 14:49,2
4/9/16 15:49,3
4/9/16 16:49,2
4/9/16 17:49,1
4/9/16 18:49,1
4/9/16 19:49,1
4/9/16 20:49,0
4/9/16 21:49,0
4/9/16 22:49,0
4/9/16 23:49,0
4/10/16 0:49,0
4/10/16 1:49,0
4/10/16 2:49,0
4/10/16 3:49,0
4/10/16 4:49,0
4/10/16 5:49,0
4/10/16 6:49,0
4/10/16 7:49,0
4/10/16 8:49,0
4/10/16 9:49,0
